hashtag_id,hashtag_name,country_info,industry_info,trend,creators,publish_cnt,video_views,rank,rank_diff,rank_diff_type
81659129,torukmakto,"{'id': 'MY', 'value': 'Malaysia', 'label': 'MY'}","{'id': 23000000000, 'value': 'News & Entertainment', 'label': 'label_23000000000'}","[{'date': 1746057600, 'value': 0.04}, {'date': 1746144000, 'value': 0.04}, {'date': 1746230400, 'value': 0.03}, {'date': 1746316800, 'value': 0.03}, {'date': 1746403200, 'value': 0.03}, {'date': 1746489600, 'value': 0.04}, {'date': 1746576000, 'value': 0.03}, {'date': 1746662400, 'value': 0.04}, {'date': 1746748800, 'value': 0.03}, {'date': 1746835200, 'value': 0.05}, {'date': 1746921600, 'value': 0.04}, {'date': 1747008000, 'value': 0.04}, {'date': 1747094400, 'value': 0.03}, {'date': 1747180800, 'value': 0.19}, {'date': 1747267200, 'value': 0.52}, {'date': 1747353600, 'value': 0.48}, {'date': 1747440000, 'value': 0.49}, {'date': 1747526400, 'value': 0.51}, {'date': 1747612800, 'value': 0.5}, {'date': 1747699200, 'value': 0.4}, {'date': 1747785600, 'value': 0.86}, {'date': 1747872000, 'value': 0.88}, {'date': 1747958400, 'value': 0.85}, {'date': 1748044800, 'value': 0.86}, {'date': 1748131200, 'value': 1}, {'date': 1748217600, 'value': 0.92}, {'date': 1748304000, 'value': 0.61}, {'date': 1748390400, 'value': 0.47}, {'date': 1748476800, 'value': 0.39}, {'date': 1748563200, 'value': 0.31}]",[],1456,11180996,28,2.0,1
9369226,kdca,"{'id': 'MY', 'value': 'Malaysia', 'label': 'MY'}","{'id': '', 'value': '', 'label': ''}","[{'date': 1746057600, 'value': 0.2}, {'date': 1746144000, 'value': 0.23}, {'date': 1746230400, 'value': 0.18}, {'date': 1746316800, 'value': 0.23}, {'date': 1746403200, 'value': 0.24}, {'date': 1746489600, 'value': 0.3}, {'date': 1746576000, 'value': 0.25}, {'date': 1746662400, 'value': 0.23}, {'date': 1746748800, 'value': 0.18}, {'date': 1746835200, 'value': 0.23}, {'date': 1746921600, 'value': 0.28}, {'date': 1747008000, 'value': 0.27}, {'date': 1747094400, 'value': 0.27}, {'date': 1747180800, 'value': 0.25}, {'date': 1747267200, 'value': 0.26}, {'date': 1747353600, 'value': 0.33}, {'date': 1747440000, 'value': 0.33}, {'date': 1747526400, 'value': 0.47}, {'date': 1747612800, 'value': 0.47}, {'date': 1747699200, 'value': 0.42}, {'date': 1747785600, 'value': 0.45}, {'date': 1747872000, 'value': 0.37}, {'date': 1747958400, 'value': 0.38}, {'date': 1748044800, 'value': 0.43}, {'date': 1748131200, 'value': 0.54}, {'date': 1748217600, 'value': 0.53}, {'date': 1748304000, 'value': 0.58}, {'date': 1748390400, 'value': 0.58}, {'date': 1748476800, 'value': 0.75}, {'date': 1748563200, 'value': 1}]",[],1311,14861634,29,,4
1612346607583233,kasihkekasih,"{'id': 'MY', 'value': 'Malaysia', 'label': 'MY'}","{'id': '', 'value': '', 'label': ''}","[{'date': 1746057600, 'value': 0.03}, {'date': 1746144000, 'value': 0.03}, {'date': 1746230400, 'value': 0.03}, {'date': 1746316800, 'value': 0.03}, {'date': 1746403200, 'value': 0.03}, {'date': 1746489600, 'value': 0.04}, {'date': 1746576000, 'value': 0.04}, {'date': 1746662400, 'value': 0.04}, {'date': 1746748800, 'value': 0.03}, {'date': 1746835200, 'value': 0.03}, {'date': 1746921600, 'value': 0.05}, {'date': 1747008000, 'value': 0.03}, {'date': 1747094400, 'value': 0.03}, {'date': 1747180800, 'value': 0.03}, {'date': 1747267200, 'value': 0.05}, {'date': 1747353600, 'value': 0.04}, {'date': 1747440000, 'value': 0.04}, {'date': 1747526400, 'value': 0.08}, {'date': 1747612800, 'value': 0.04}, {'date': 1747699200, 'value': 0.04}, {'date': 1747785600, 'value': 0.07}, {'date': 1747872000, 'value': 0.25}, {'date': 1747958400, 'value': 0.81}, {'date': 1748044800, 'value': 0.72}, {'date': 1748131200, 'value': 0.62}, {'date': 1748217600, 'value': 0.75}, {'date': 1748304000, 'value': 0.81}, {'date': 1748390400, 'value': 1}, {'date': 1748476800, 'value': 1}, {'date': 1748563200, 'value': 0.9}]",[],1031,18290745,30,7.0,1
8287,liloandstitch,"{'id': 'MY', 'value': 'Malaysia', 'label': 'MY'}","{'id': 25000000000, 'value': 'Games', 'label': 'label_25000000000'}","[{'date': 1746057600, 'value': 0.12}, {'date': 1746144000, 'value': 0.09}, {'date': 1746230400, 'value': 0.06}, {'date': 1746316800, 'value': 0.16}, {'date': 1746403200, 'value': 0.15}, {'date': 1746489600, 'value': 0.16}, {'date': 1746576000, 'value': 0.16}, {'date': 1746662400, 'value': 0.33}, {'date': 1746748800, 'value': 0.14}, {'date': 1746835200, 'value': 0.21}, {'date': 1746921600, 'value': 0.16}, {'date': 1747008000, 'value': 0.19}, {'date': 1747094400, 'value': 0.18}, {'date': 1747180800, 'value': 0.28}, {'date': 1747267200, 'value': 0.27}, {'date': 1747353600, 'value': 0.32}, {'date': 1747440000, 'value': 0.39}, {'date': 1747526400, 'value': 0.45}, {'date': 1747612800, 'value': 0.45}, {'date': 1747699200, 'value': 0.51}, {'date': 1747785600, 'value': 0.52}, {'date': 1747872000, 'value': 0.63}, {'date': 1747958400, 'value': 0.75}, {'date': 1748044800, 'value': 0.86}, {'date': 1748131200, 'value': 0.94}, {'date': 1748217600, 'value': 0.98}, {'date': 1748304000, 'value': 0.95}, {'date': 1748390400, 'value': 0.94}, {'date': 1748476800, 'value': 1}, {'date': 1748563200, 'value': 0.9}]","[{'nick_name': 'Julia Lawrenz', 'avatar_url': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/52c3c7a20d6013d769bd1e8037470f05~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=34444d66&x-expires=1748872800&x-signature=0czh1mZsWecjT81pI8Rgk%2B24ksA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=sg1'}, {'nick_name': 'mellancolica', 'avatar_url': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9ba4692b5b19efc12d79261e3811c85c~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=80c3d290&x-expires=1748872800&x-signature=GuQzDXko72LEQocHL7ivk%2Bip2Os%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=sg1'}]",891,31115511,31,1.0,1
7018568951395254299,infinixmalaysia,"{'id': 'MY', 'value': 'Malaysia', 'label': 'MY'}","{'id': 15000000000, 'value': 'Tech & Electronics', 'label': 'label_15000000000'}","[{'date': 1746057600, 'value': 0.25}, {'date': 1746144000, 'value': 0.26}, {'date': 1746230400, 'value': 0.36}, {'date': 1746316800, 'value': 0.33}, {'date': 1746403200, 'value': 0.31}, {'date': 1746489600, 'value': 0.27}, {'date': 1746576000, 'value': 0.18}, {'date': 1746662400, 'value': 0.23}, {'date': 1746748800, 'value': 0.15}, {'date': 1746835200, 'value': 0.24}, {'date': 1746921600, 'value': 0.19}, {'date': 1747008000, 'value': 0.31}, {'date': 1747094400, 'value': 0.26}, {'date': 1747180800, 'value': 0.14}, {'date': 1747267200, 'value': 0.36}, {'date': 1747353600, 'value': 0.24}, {'date': 1747440000, 'value': 0.31}, {'date': 1747526400, 'value': 0.38}, {'date': 1747612800, 'value': 0.31}, {'date': 1747699200, 'value': 0.38}, {'date': 1747785600, 'value': 0.42}, {'date': 1747872000, 'value': 0.84}, {'date': 1747958400, 'value': 0.62}, {'date': 1748044800, 'value': 0.59}, {'date': 1748131200, 'value': 0.59}, {'date': 1748217600, 'value': 0.43}, {'date': 1748304000, 'value': 0.89}, {'date': 1748390400, 'value': 0.83}, {'date': 1748476800, 'value': 0.84}, {'date': 1748563200, 'value': 1}]",[],989,144876585,32,6.0,1
1703909702650882,ejenalimusim3,"{'id': 'MY', 'value': 'Malaysia', 'label': 'MY'}","{'id': 25000000000, 'value': 'Games', 'label': 'label_25000000000'}","[{'date': 1746057600, 'value': 0.11}, {'date': 1746144000, 'value': 0.14}, {'date': 1746230400, 'value': 0.19}, {'date': 1746316800, 'value': 0.21}, {'date': 1746403200, 'value': 0.19}, {'date': 1746489600, 'value': 0.15}, {'date': 1746576000, 'value': 0.14}, {'date': 1746662400, 'value': 0.16}, {'date': 1746748800, 'value': 0.11}, {'date': 1746835200, 'value': 0.11}, {'date': 1746921600, 'value': 0.16}, {'date': 1747008000, 'value': 0.16}, {'date': 1747094400, 'value': 0.23}, {'date': 1747180800, 'value': 0.13}, {'date': 1747267200, 'value': 0.13}, {'date': 1747353600, 'value': 0.17}, {'date': 1747440000, 'value': 0.12}, {'date': 1747526400, 'value': 0.2}, {'date': 1747612800, 'value': 0.3}, {'date': 1747699200, 'value': 0.25}, {'date': 1747785600, 'value': 0.27}, {'date': 1747872000, 'value': 0.42}, {'date': 1747958400, 'value': 0.41}, {'date': 1748044800, 'value': 0.5}, {'date': 1748131200, 'value': 0.73}, {'date': 1748217600, 'value': 0.79}, {'date': 1748304000, 'value': 0.73}, {'date': 1748390400, 'value': 0.63}, {'date': 1748476800, 'value': 0.71}, {'date': 1748563200, 'value': 1}]",[],673,39992951,33,8.0,1
1635659354104838,aifilter,"{'id': 'MY', 'value': 'Malaysia', 'label': 'MY'}","{'id': '', 'value': '', 'label': ''}","[{'date': 1746057600, 'value': 0.48}, {'date': 1746144000, 'value': 0.47}, {'date': 1746230400, 'value': 0.34}, {'date': 1746316800, 'value': 0.4}, {'date': 1746403200, 'value': 0.55}, {'date': 1746489600, 'value': 0.45}, {'date': 1746576000, 'value': 0.47}, {'date': 1746662400, 'value': 0.51}, {'date': 1746748800, 'value': 0.47}, {'date': 1746835200, 'value': 0.41}, {'date': 1746921600, 'value': 0.4}, {'date': 1747008000, 'value': 0.44}, {'date': 1747094400, 'value': 0.54}, {'date': 1747180800, 'value': 0.49}, {'date': 1747267200, 'value': 0.34}, {'date': 1747353600, 'value': 0.43}, {'date': 1747440000, 'value': 0.54}, {'date': 1747526400, 'value': 0.61}, {'date': 1747612800, 'value': 0.7}, {'date': 1747699200, 'value': 0.66}, {'date': 1747785600, 'value': 0.61}, {'date': 1747872000, 'value': 0.65}, {'date': 1747958400, 'value': 0.81}, {'date': 1748044800, 'value': 0.79}, {'date': 1748131200, 'value': 0.8}, {'date': 1748217600, 'value': 0.94}, {'date': 1748304000, 'value': 1}, {'date': 1748390400, 'value': 0.89}, {'date': 1748476800, 'value': 0.96}, {'date': 1748563200, 'value': 0.91}]","[{'nick_name': 'Jeru Tuzaki', 'avatar_url': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a5252b2280e356ca2efa6803c47f6b6e~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=fe1a0058&x-expires=1748872800&x-signature=HKI8KtWC%2F%2FENxGC7G73HO57DKU8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=sg1'}, {'nick_name': 'Daia Ajala🦋', 'avatar_url': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1456f1758a4c6b334abf12f8e2acdffb~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=0e190c75&x-expires=1748872800&x-signature=JC4KrAtk2RoNDgudzGCJJ0qzaXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=sg1'}, {'nick_name': 'SAPNA WAFA🌺💍', 'avatar_url': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bc3f9803213ec98e2a84d2333fb5321c~tplv-tiktokx-cropcenter:100:100.png?dr=14579&refresh_token=25793337&x-expires=1748872800&x-signature=O%2BFXA10PKKxgxQ8QWkFwiZce1iY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=317596d8&idc=sg1'}]",868,18380785,34,0.0,2
1622959597149190,keluangman,"{'id': 'MY', 'value': 'Malaysia', 'label': 'MY'}","{'id': 25000000000, 'value': 'Games', 'label': 'label_25000000000'}","[{'date': 1746057600, 'value': 0.24}, {'date': 1746144000, 'value': 0.23}, {'date': 1746230400, 'value': 0.2}, {'date': 1746316800, 'value': 0.21}, {'date': 1746403200, 'value': 0.17}, {'date': 1746489600, 'value': 0.18}, {'date': 1746576000, 'value': 0.18}, {'date': 1746662400, 'value': 0.2}, {'date': 1746748800, 'value': 0.28}, {'date': 1746835200, 'value': 0.24}, {'date': 1746921600, 'value': 0.23}, {'date': 1747008000, 'value': 0.26}, {'date': 1747094400, 'value': 0.22}, {'date': 1747180800, 'value': 0.21}, {'date': 1747267200, 'value': 0.15}, {'date': 1747353600, 'value': 0.22}, {'date': 1747440000, 'value': 0.26}, {'date': 1747526400, 'value': 0.37}, {'date': 1747612800, 'value': 0.61}, {'date': 1747699200, 'value': 0.42}, {'date': 1747785600, 'value': 0.33}, {'date': 1747872000, 'value': 0.36}, {'date': 1747958400, 'value': 0.49}, {'date': 1748044800, 'value': 0.76}, {'date': 1748131200, 'value': 0.6}, {'date': 1748217600, 'value': 0.42}, {'date': 1748304000, 'value': 0.5}, {'date': 1748390400, 'value': 0.53}, {'date': 1748476800, 'value': 0.81}, {'date': 1748563200, 'value': 1}]",[],1065,20907740,35,7.0,1
7325714581911764993,tawaranharigaji,"{'id': 'MY', 'value': 'Malaysia', 'label': 'MY'}","{'id': 22000000000, 'value': 'Apparel & Accessories', 'label': 'label_22000000000'}","[{'date': 1746057600, 'value': 0.43}, {'date': 1746144000, 'value': 0.35}, {'date': 1746230400, 'value': 0.4}, {'date': 1746316800, 'value': 0.3}, {'date': 1746403200, 'value': 0.3}, {'date': 1746489600, 'value': 0.38}, {'date': 1746576000, 'value': 0.34}, {'date': 1746662400, 'value': 0.3}, {'date': 1746748800, 'value': 0.3}, {'date': 1746835200, 'value': 0.35}, {'date': 1746921600, 'value': 0.35}, {'date': 1747008000, 'value': 0.29}, {'date': 1747094400, 'value': 0.32}, {'date': 1747180800, 'value': 0.31}, {'date': 1747267200, 'value': 0.35}, {'date': 1747353600, 'value': 0.37}, {'date': 1747440000, 'value': 0.35}, {'date': 1747526400, 'value': 0.35}, {'date': 1747612800, 'value': 0.35}, {'date': 1747699200, 'value': 0.36}, {'date': 1747785600, 'value': 0.36}, {'date': 1747872000, 'value': 0.38}, {'date': 1747958400, 'value': 0.38}, {'date': 1748044800, 'value': 0.53}, {'date': 1748131200, 'value': 0.84}, {'date': 1748217600, 'value': 1}, {'date': 1748304000, 'value': 0.96}, {'date': 1748390400, 'value': 0.49}, {'date': 1748476800, 'value': 0.46}, {'date': 1748563200, 'value': 0.47}]",[],2570,14410134,36,0.0,2
1707431078033418,truckfighter,"{'id': 'MY', 'value': 'Malaysia', 'label': 'MY'}","{'id': 11000000000, 'value': 'Vehicle & Transportation', 'label': 'label_11000000000'}","[{'date': 1746057600, 'value': 0.08}, {'date': 1746144000, 'value': 0.09}, {'date': 1746230400, 'value': 0.06}, {'date': 1746316800, 'value': 0.08}, {'date': 1746403200, 'value': 0.05}, {'date': 1746489600, 'value': 0.08}, {'date': 1746576000, 'value': 0.11}, {'date': 1746662400, 'value': 0.09}, {'date': 1746748800, 'value': 0.1}, {'date': 1746835200, 'value': 0.1}, {'date': 1746921600, 'value': 0.16}, {'date': 1747008000, 'value': 0.16}, {'date': 1747094400, 'value': 0.14}, {'date': 1747180800, 'value': 0.1}, {'date': 1747267200, 'value': 0.12}, {'date': 1747353600, 'value': 0.12}, {'date': 1747440000, 'value': 0.14}, {'date': 1747526400, 'value': 0.11}, {'date': 1747612800, 'value': 0.14}, {'date': 1747699200, 'value': 0.16}, {'date': 1747785600, 'value': 0.19}, {'date': 1747872000, 'value': 0.17}, {'date': 1747958400, 'value': 0.21}, {'date': 1748044800, 'value': 0.26}, {'date': 1748131200, 'value': 0.53}, {'date': 1748217600, 'value': 1}, {'date': 1748304000, 'value': 0.86}, {'date': 1748390400, 'value': 0.57}, {'date': 1748476800, 'value': 0.4}, {'date': 1748563200, 'value': 0.25}]",[],1308,7869189,37,3.0,1
7380330651997700112,klibf2025,"{'id': 'MY', 'value': 'Malaysia', 'label': 'MY'}","{'id': 10000000000, 'value': 'Education', 'label': 'label_10000000000'}","[{'date': 1746057600, 'value': 0.37}, {'date': 1746144000, 'value': 0.28}, {'date': 1746230400, 'value': 0.27}, {'date': 1746316800, 'value': 0.32}, {'date': 1746403200, 'value': 0.28}, {'date': 1746489600, 'value': 0.39}, {'date': 1746576000, 'value': 0.46}, {'date': 1746662400, 'value': 0.45}, {'date': 1746748800, 'value': 0.36}, {'date': 1746835200, 'value': 0.38}, {'date': 1746921600, 'value': 0.33}, {'date': 1747008000, 'value': 0.32}, {'date': 1747094400, 'value': 0.39}, {'date': 1747180800, 'value': 0.46}, {'date': 1747267200, 'value': 0.41}, {'date': 1747353600, 'value': 0.44}, {'date': 1747440000, 'value': 0.59}, {'date': 1747526400, 'value': 0.45}, {'date': 1747612800, 'value': 0.5}, {'date': 1747699200, 'value': 0.57}, {'date': 1747785600, 'value': 0.5}, {'date': 1747872000, 'value': 0.67}, {'date': 1747958400, 'value': 0.74}, {'date': 1748044800, 'value': 1}, {'date': 1748131200, 'value': 0.92}, {'date': 1748217600, 'value': 0.96}, {'date': 1748304000, 'value': 0.88}, {'date': 1748390400, 'value': 0.89}, {'date': 1748476800, 'value': 0.89}, {'date': 1748563200, 'value': 0.87}]",[],1456,11252863,38,5.0,1
17545303,cintakita,"{'id': 'MY', 'value': 'Malaysia', 'label': 'MY'}","{'id': '', 'value': '', 'label': ''}","[{'date': 1746057600, 'value': 0.12}, {'date': 1746144000, 'value': 0.1}, {'date': 1746230400, 'value': 0.09}, {'date': 1746316800, 'value': 0.11}, {'date': 1746403200, 'value': 0.14}, {'date': 1746489600, 'value': 0.13}, {'date': 1746576000, 'value': 0.11}, {'date': 1746662400, 'value': 0.12}, {'date': 1746748800, 'value': 0.09}, {'date': 1746835200, 'value': 0.07}, {'date': 1746921600, 'value': 0.08}, {'date': 1747008000, 'value': 0.08}, {'date': 1747094400, 'value': 0.1}, {'date': 1747180800, 'value': 0.08}, {'date': 1747267200, 'value': 0.11}, {'date': 1747353600, 'value': 0.09}, {'date': 1747440000, 'value': 0.11}, {'date': 1747526400, 'value': 0.12}, {'date': 1747612800, 'value': 0.11}, {'date': 1747699200, 'value': 0.12}, {'date': 1747785600, 'value': 0.13}, {'date': 1747872000, 'value': 0.12}, {'date': 1747958400, 'value': 0.12}, {'date': 1748044800, 'value': 0.11}, {'date': 1748131200, 'value': 0.12}, {'date': 1748217600, 'value': 0.16}, {'date': 1748304000, 'value': 0.59}, {'date': 1748390400, 'value': 0.86}, {'date': 1748476800, 'value': 1}, {'date': 1748563200, 'value': 0.86}]",[],1581,5271875,39,19.0,1
1663122791879681,livedebut,"{'id': 'MY', 'value': 'Malaysia', 'label': 'MY'}","{'id': '', 'value': '', 'label': ''}","[{'date': 1746057600, 'value': 0.04}, {'date': 1746144000, 'value': 0.04}, {'date': 1746230400, 'value': 0.04}, {'date': 1746316800, 'value': 0.04}, {'date': 1746403200, 'value': 0.04}, {'date': 1746489600, 'value': 0.04}, {'date': 1746576000, 'value': 0.04}, {'date': 1746662400, 'value': 0.04}, {'date': 1746748800, 'value': 0.04}, {'date': 1746835200, 'value': 0.04}, {'date': 1746921600, 'value': 0.04}, {'date': 1747008000, 'value': 0.04}, {'date': 1747094400, 'value': 0.04}, {'date': 1747180800, 'value': 0.04}, {'date': 1747267200, 'value': 0.04}, {'date': 1747353600, 'value': 0.04}, {'date': 1747440000, 'value': 0.04}, {'date': 1747526400, 'value': 0.04}, {'date': 1747612800, 'value': 0.04}, {'date': 1747699200, 'value': 0.04}, {'date': 1747785600, 'value': 0.04}, {'date': 1747872000, 'value': 0.04}, {'date': 1747958400, 'value': 0.36}, {'date': 1748044800, 'value': 0.49}, {'date': 1748131200, 'value': 0.42}, {'date': 1748217600, 'value': 0.37}, {'date': 1748304000, 'value': 0.36}, {'date': 1748390400, 'value': 0.42}, {'date': 1748476800, 'value': 0.79}, {'date': 1748563200, 'value': 1}]",[],1375,6180802,40,30.0,1
4595645,tanskin,"{'id': 'MY', 'value': 'Malaysia', 'label': 'MY'}","{'id': 14000000000, 'value': 'Beauty & Personal Care', 'label': 'label_14000000000'}","[{'date': 1746057600, 'value': 0.26}, {'date': 1746144000, 'value': 0.34}, {'date': 1746230400, 'value': 0.31}, {'date': 1746316800, 'value': 0.3}, {'date': 1746403200, 'value': 0.39}, {'date': 1746489600, 'value': 0.28}, {'date': 1746576000, 'value': 0.3}, {'date': 1746662400, 'value': 0.29}, {'date': 1746748800, 'value': 0.26}, {'date': 1746835200, 'value': 0.28}, {'date': 1746921600, 'value': 0.35}, {'date': 1747008000, 'value': 0.24}, {'date': 1747094400, 'value': 0.28}, {'date': 1747180800, 'value': 0.3}, {'date': 1747267200, 'value': 0.28}, {'date': 1747353600, 'value': 0.32}, {'date': 1747440000, 'value': 0.34}, {'date': 1747526400, 'value': 0.32}, {'date': 1747612800, 'value': 0.3}, {'date': 1747699200, 'value': 0.31}, {'date': 1747785600, 'value': 0.29}, {'date': 1747872000, 'value': 0.34}, {'date': 1747958400, 'value': 0.38}, {'date': 1748044800, 'value': 0.75}, {'date': 1748131200, 'value': 1}, {'date': 1748217600, 'value': 0.96}, {'date': 1748304000, 'value': 0.72}, {'date': 1748390400, 'value': 0.61}, {'date': 1748476800, 'value': 0.59}, {'date': 1748563200, 'value': 0.66}]",[],700,14222494,41,3.0,1
1672143586898946,nasyidmalaysia,"{'id': 'MY', 'value': 'Malaysia', 'label': 'MY'}","{'id': '', 'value': '', 'label': ''}","[{'date': 1746057600, 'value': 0.32}, {'date': 1746144000, 'value': 0.28}, {'date': 1746230400, 'value': 0.31}, {'date': 1746316800, 'value': 0.32}, {'date': 1746403200, 'value': 0.35}, {'date': 1746489600, 'value': 0.23}, {'date': 1746576000, 'value': 0.39}, {'date': 1746662400, 'value': 0.32}, {'date': 1746748800, 'value': 0.35}, {'date': 1746835200, 'value': 0.35}, {'date': 1746921600, 'value': 0.37}, {'date': 1747008000, 'value': 0.42}, {'date': 1747094400, 'value': 0.37}, {'date': 1747180800, 'value': 0.27}, {'date': 1747267200, 'value': 0.29}, {'date': 1747353600, 'value': 0.29}, {'date': 1747440000, 'value': 0.38}, {'date': 1747526400, 'value': 0.26}, {'date': 1747612800, 'value': 0.34}, {'date': 1747699200, 'value': 0.33}, {'date': 1747785600, 'value': 0.4}, {'date': 1747872000, 'value': 0.52}, {'date': 1747958400, 'value': 0.93}, {'date': 1748044800, 'value': 0.93}, {'date': 1748131200, 'value': 0.88}, {'date': 1748217600, 'value': 0.87}, {'date': 1748304000, 'value': 0.8}, {'date': 1748390400, 'value': 1}, {'date': 1748476800, 'value': 0.97}, {'date': 1748563200, 'value': 0.94}]",[],896,14750343,42,4.0,1
14195,alicia,"{'id': 'MY', 'value': 'Malaysia', 'label': 'MY'}","{'id': '', 'value': '', 'label': ''}","[{'date': 1746057600, 'value': 0.04}, {'date': 1746144000, 'value': 0.15}, {'date': 1746230400, 'value': 0.14}, {'date': 1746316800, 'value': 0.16}, {'date': 1746403200, 'value': 0.15}, {'date': 1746489600, 'value': 0.14}, {'date': 1746576000, 'value': 0.09}, {'date': 1746662400, 'value': 0.11}, {'date': 1746748800, 'value': 0.09}, {'date': 1746835200, 'value': 0.08}, {'date': 1746921600, 'value': 0.11}, {'date': 1747008000, 'value': 0.07}, {'date': 1747094400, 'value': 0.13}, {'date': 1747180800, 'value': 0.1}, {'date': 1747267200, 'value': 0.09}, {'date': 1747353600, 'value': 0.08}, {'date': 1747440000, 'value': 0.12}, {'date': 1747526400, 'value': 0.14}, {'date': 1747612800, 'value': 0.22}, {'date': 1747699200, 'value': 0.25}, {'date': 1747785600, 'value': 0.24}, {'date': 1747872000, 'value': 0.4}, {'date': 1747958400, 'value': 0.4}, {'date': 1748044800, 'value': 0.43}, {'date': 1748131200, 'value': 0.73}, {'date': 1748217600, 'value': 0.89}, {'date': 1748304000, 'value': 0.7}, {'date': 1748390400, 'value': 0.61}, {'date': 1748476800, 'value': 0.59}, {'date': 1748563200, 'value': 1}]",[],717,21672657,43,13.0,1
80220977,pencen,"{'id': 'MY', 'value': 'Malaysia', 'label': 'MY'}","{'id': 13000000000, 'value': 'Financial Services', 'label': 'label_13000000000'}","[{'date': 1746057600, 'value': 0.5}, {'date': 1746144000, 'value': 0.51}, {'date': 1746230400, 'value': 0.51}, {'date': 1746316800, 'value': 0.49}, {'date': 1746403200, 'value': 0.38}, {'date': 1746489600, 'value': 0.49}, {'date': 1746576000, 'value': 0.53}, {'date': 1746662400, 'value': 0.52}, {'date': 1746748800, 'value': 0.45}, {'date': 1746835200, 'value': 0.44}, {'date': 1746921600, 'value': 0.4}, {'date': 1747008000, 'value': 0.33}, {'date': 1747094400, 'value': 0.42}, {'date': 1747180800, 'value': 0.44}, {'date': 1747267200, 'value': 0.52}, {'date': 1747353600, 'value': 0.48}, {'date': 1747440000, 'value': 0.66}, {'date': 1747526400, 'value': 0.47}, {'date': 1747612800, 'value': 0.5}, {'date': 1747699200, 'value': 0.58}, {'date': 1747785600, 'value': 0.6}, {'date': 1747872000, 'value': 0.82}, {'date': 1747958400, 'value': 0.76}, {'date': 1748044800, 'value': 0.78}, {'date': 1748131200, 'value': 0.69}, {'date': 1748217600, 'value': 0.6}, {'date': 1748304000, 'value': 0.83}, {'date': 1748390400, 'value': 0.9}, {'date': 1748476800, 'value': 1}, {'date': 1748563200, 'value': 0.97}]",[],1179,5717805,44,,4
411174,airshow,"{'id': 'MY', 'value': 'Malaysia', 'label': 'MY'}","{'id': 11000000000, 'value': 'Vehicle & Transportation', 'label': 'label_11000000000'}","[{'date': 1746057600, 'value': 0.14}, {'date': 1746144000, 'value': 0.16}, {'date': 1746230400, 'value': 0.12}, {'date': 1746316800, 'value': 0.16}, {'date': 1746403200, 'value': 0.11}, {'date': 1746489600, 'value': 0.18}, {'date': 1746576000, 'value': 0.21}, {'date': 1746662400, 'value': 0.22}, {'date': 1746748800, 'value': 0.18}, {'date': 1746835200, 'value': 0.29}, {'date': 1746921600, 'value': 0.36}, {'date': 1747008000, 'value': 0.29}, {'date': 1747094400, 'value': 0.24}, {'date': 1747180800, 'value': 0.34}, {'date': 1747267200, 'value': 0.32}, {'date': 1747353600, 'value': 0.37}, {'date': 1747440000, 'value': 0.43}, {'date': 1747526400, 'value': 0.47}, {'date': 1747612800, 'value': 0.43}, {'date': 1747699200, 'value': 0.51}, {'date': 1747785600, 'value': 0.97}, {'date': 1747872000, 'value': 1}, {'date': 1747958400, 'value': 0.86}, {'date': 1748044800, 'value': 0.84}, {'date': 1748131200, 'value': 0.9}, {'date': 1748217600, 'value': 0.8}, {'date': 1748304000, 'value': 0.56}, {'date': 1748390400, 'value': 0.57}, {'date': 1748476800, 'value': 0.39}, {'date': 1748563200, 'value': 0.38}]",[],1035,16569649,45,0.0,2
