country_code,cover,duration,id,item_id,item_url,region,title,desc,create_time,author_user_id,music_author,music_title,music_create_time,music_duration,music_id,collect_count,comment_count,digg_count,play_count,share_count,video_url,video_length_sec,has_caption,combined_text,text_length,word_count,sentiment,subjectivity,creator_user_id,is_top_creator,follower_cnt,liked_cnt,play_count_per_view,digg_count_per_view,comment_count_per_view,share_count_per_view,collect_count_per_view,engagement_score,is_original_sound,music_age_days,creator_avg_play_count,creator_avg_digg_count,song_rank,is_trending_song,song_trend_value,all_hashtags,has_top_hashtag,num_hashtags,has_trending_keyword,upload_hour,upload_dayofweek,upload_month,days_since_upload,is_trending,predicted_trending,is_trending_24h,is_trending_7d,predicted_24h,predicted_7d
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oIB2WuDPIA5faIiuaPKEBs7ASRaNYw7sH2A0iz~tplv-noop.image?x-expires=1748723350&x-signature=sBu6PmmAN6KipQ2RouaAAIzWKlU%3D,33,7491194398345104656,7491194398345104656,https://www.tiktok.com/@mnm_pipi/video/7491194398345104656,Malaysia,"Kadang-kadang rasa kecewa kan bila barang yang kita order tak sama macam yang sampai?  Tapi jangan risau, sekarang TikTok Shop dah buatkan proses pemulangan barang jadi super mudah!  Boleh return barang dengan senang, percuma pulak tu! So, lepas ni boleh shopping tanpa risau! Jangan takut nak beli, sebab kalau ada masalah, TikTok Shop dah bantu selesaikan.  #TikTokShopMy","Kadang-kadang rasa kecewa kan bila barang yang kita order tak sama macam yang sampai?  Tapi jangan risau, sekarang TikTok Shop dah buatkan proses pemulangan barang jadi super mudah!  Boleh return barang dengan senang, percuma pulak tu! So, lepas ni boleh shopping tanpa risau! Jangan takut nak beli, sebab kalau ada masalah, TikTok Shop dah bantu selesaikan.  #TikTokShopMy",2025-04-09 06:20:23,7.148386175531058e+18,tiktokshop_my 🇲🇾,original sound - tiktokshop_my,2025-04-09 06:20:34,33,7.491194478741442e+18,1451,690,25190,44239447,2119,https://www.tiktok.com/@mnm_pipi/video/7491194398345104656,33,1,"Kadang-kadang rasa kecewa kan bila barang yang kita order tak sama macam yang sampai?  Tapi jangan risau, sekarang TikTok Shop dah buatkan proses pemulangan barang jadi super mudah!  Boleh return barang dengan senang, percuma pulak tu! So, lepas ni boleh shopping tanpa risau! Jangan takut nak beli, sebab kalau ada masalah, TikTok Shop dah bantu selesaikan.  #TikTokShopMy Kadang-kadang rasa kecewa kan bila barang yang kita order tak sama macam yang sampai?  Tapi jangan risau, sekarang TikTok Shop dah buatkan proses pemulangan barang jadi super mudah!  Boleh return barang dengan senang, percuma pulak tu! So, lepas ni boleh shopping tanpa risau! Jangan takut nak beli, sebab kalau ada masalah, TikTok Shop dah bantu selesaikan.  #TikTokShopMy",747,114,0.6510416666666665,0.6666666666666666,7.148386175531058e+18,0,0.0,0.0,0.9999999773957396,0.0005694013180272,1.5596939636317343e-05,4.7898427665733984e-05,3.27987817569514e-05,10851.9,1,0.0,31234755.6,22798.8,100.0,0,0.0,"['tiktokshopmy', 'tiktokshopmy']",0,2,0,6.0,2.0,4.0,58.0,0,0,1,1,1,1
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/osAgDIEPoQjDBjeQAIv8CXI7vMOgeyQYa2cfWA~tplv-noop.image?x-expires=1748723385&x-signature=GRoVr1esrSzcyWXDj0s%2Fopf5bk0%3D,51,7491614958233472264,7491614958233472264,https://www.tiktok.com/@mnm_pipi/video/7491614958233472264,Malaysia,"Skincare game strong with CeraVe 💙 Gentle, effective, and even kids-approved (like, literally 👶). Our skin? Soft, happy, and thriving! Now mummy & Isma can share our skincare routine 😉 @CeraVe #CeraVeMY #moisturiselikeaderm @guardian Malaysia  #guardianmy","Skincare game strong with CeraVe 💙 Gentle, effective, and even kids-approved (like, literally 👶). Our skin? Soft, happy, and thriving! Now mummy & Isma can share our skincare routine 😉 @CeraVe #CeraVeMY #moisturiselikeaderm @guardian Malaysia  #guardianmy",2025-04-10 09:32:18,6.545679891139248e+18,Naddysushi,original sound - naddysushi_,2025-04-10 09:32:23,51,7.491614997097745e+18,3330,180,106760,11913619,1170,https://www.tiktok.com/@mnm_pipi/video/7491614958233472264,51,1,"Skincare game strong with CeraVe 💙 Gentle, effective, and even kids-approved (like, literally 👶). Our skin? Soft, happy, and thriving! Now mummy & Isma can share our skincare routine 😉 @CeraVe #CeraVeMY #moisturiselikeaderm @guardian Malaysia  #guardianmy Skincare game strong with CeraVe 💙 Gentle, effective, and even kids-approved (like, literally 👶). Our skin? Soft, happy, and thriving! Now mummy & Isma can share our skincare routine 😉 @CeraVe #CeraVeMY #moisturiselikeaderm @guardian Malaysia  #guardianmy",511,72,0.3222222222222222,0.6805555555555557,6.545679891139248e+18,0,0.0,0.0,0.9999999160624562,0.0089611721710109,1.5108757875440044e-05,9.820692619036027e-05,0.0002795120206956,43325.0,1,0.0,11913619.0,106760.0,100.0,0,0.0,"['ceravemy', 'moisturiselikeaderm', 'guardianmy', 'ceravemy', 'moisturiselikeaderm', 'guardianmy']",0,6,0,9.0,3.0,4.0,57.0,1,1,1,1,1,1
MY,https://p19-vod-sign-useast2a.tiktokcdn-eu.com/tos-useast2a-p-4864-euttp/oQAf0f4YwgzSZSfALcEMP0lc0TfMhgefvZDzgB~tplv-noop.image?x-expires=1748723359&x-signature=N0Jiu4Gtdz%2BXIenWy%2Bl5h%2F6LfN8%3D,20,7492364282097634592,7492364282097634592,https://www.tiktok.com/@mnm_pipi/video/7492364282097634592,Malaysia,What it feels like to play Clash after the last few updates 😎 #Clashamania #clash #coc #wwe,What it feels like to play Clash after the last few updates 😎 #Clashamania #clash #coc #WWE,2025-04-12 10:01:18,6.722735877665523e+18,Clash of Clans,original sound - clashofclans,2025-04-12 10:01:24,20,7.49236459353316e+18,20054,6670,503577,224949657,15033,https://www.tiktok.com/@mnm_pipi/video/7492364282097634592,20,1,What it feels like to play Clash after the last few updates 😎 #Clashamania #clash #coc #wwe What it feels like to play Clash after the last few updates 😎 #Clashamania #clash #coc #WWE,183,34,-0.1,0.0833333333333333,6.722735877665523e+18,0,0.0,0.0,0.9999999955545608,0.002238620874009,2.965107864267124e-05,6.682828564247028e-05,8.914883524739567e-05,208443.8,1,0.0,224949657.0,503577.0,100.0,0,0.0,"['clashamania', 'clash', 'coc', 'wwe', 'clashamania', 'clash', 'coc', 'wwe']",0,8,0,10.0,5.0,4.0,54.0,1,1,0,1,0,1
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o4IMwfQfCrioSegfit53XPAhM8A1WMF5uKHflA~tplv-noop.image?x-expires=1748723353&x-signature=JmIDuC7epfp9kRnhA74yCgtO6V0%3D,19,7493761008528411922,7493761008528411922,https://www.tiktok.com/@mnm_pipi/video/7493761008528411922,Malaysia,ada yang sama? #blockblast #blockblastlove,ada yang sama? #blockblast #blockblastlove,2025-04-16 04:20:04,6.947590614088205e+18,Hycaa Dewii,original sound - hycaax5,2025-04-16 04:20:08,19,7.493761040392506e+18,117296,9937,2094949,160929141,110897,https://www.tiktok.com/@mnm_pipi/video/7493761008528411922,19,1,ada yang sama? #blockblast #blockblastlove ada yang sama? #blockblast #blockblastlove,85,10,0.0,0.0,6.947590614088205e+18,0,0.0,0.0,0.9999999937860852,0.013017834892825,6.174767277389698e-05,0.0006891045252698,0.0007288673669806,874869.7000000001,1,0.0,177564625.0,2112407.5,100.0,0,0.0,"['blockblast', 'blockblastlove', 'blockblast', 'blockblastlove']",0,4,0,4.0,2.0,4.0,51.0,1,1,0,1,1,1
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ootvoZEQQBgovCAfPqFUAfYRswVyUEA9DBFRB8~tplv-noop.image?x-expires=1748723339&x-signature=%2FGQlM5TcjYq6kAVn7wbVmLpuVZM%3D,18,7494083753640267026,7494083753640267026,https://www.tiktok.com/@mnm_pipi/video/7494083753640267026,Malaysia,mending main Block blast! aja #blockblast #blockblastlove,mending main Block blast! aja #blockblast #blockblastlove,2025-04-17 01:12:33,6.947590614088205e+18,Hycaa Dewii,original sound - hycaax5,2025-04-17 01:12:37,18,7.494083798309621e+18,133337,10880,2129866,194200109,187714,https://www.tiktok.com/@mnm_pipi/video/7494083753640267026,18,1,mending main Block blast! aja #blockblast #blockblastlove mending main Block blast! aja #blockblast #blockblastlove,115,14,0.2083333333333333,0.3333333333333333,6.947590614088205e+18,0,0.0,0.0,0.9999999948506724,0.0109673779278497,5.602468505295903e-05,0.0009666008943043,0.0006865959035759,906086.9,1,0.0,177564625.0,2112407.5,100.0,0,0.0,"['blockblast', 'blockblastlove', 'blockblast', 'blockblastlove']",0,4,0,1.0,3.0,4.0,50.0,1,1,1,1,1,1
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oEAnBE5oUEIF5ReQMWBfBFxAoDhw0OQt3N4MPg~tplv-noop.image?x-expires=1748723428&x-signature=WBr71Fp0xBbqAcfNL2n2gmIl01E%3D,104,7494240040319585553,7494240040319585553,https://www.tiktok.com/@mnm_pipi/video/7494240040319585553,Malaysia,"Hehe love doing this with my husband! ❤️ We tried and been loving the new POND’S SKIN INSTITUTE’s Bright Miracle Ultimate Clarity Serum. Powered by NIASORCINOL, this serum works to brighten the skin, fading dark spots in just 3 days! ✨ And yes, even my husband is on board now 😆 If you’re struggling with dark spots and dull skin, this is THE ONE to add to your skincare routine!  #MiraclesHappen #PondsMalaysia #Niasorcinol @Watsons Malaysia @POND’s Malaysia ","Hehe love doing this with my husband! ❤️ We tried and been loving the new POND’S SKIN INSTITUTE’s Bright Miracle Ultimate Clarity Serum. Powered by NIASORCINOL, this serum works to brighten the skin, fading dark spots in just 3 days! ✨ And yes, even my husband is on board now 😆 If you’re struggling with dark spots and dull skin, this is THE ONE to add to your skincare routine!  #MiraclesHappen #PondsMalaysia #Niasorcinol @Watsons Malaysia @POND’s Malaysia ",2025-04-17 11:19:40,7.102675371501602e+18,ゆう@JPN,Cute pops with a girly atmosphere(839183),2020-07-16 07:10:37,151,6.849972178490755e+18,1973,95,32718,12872533,740,https://www.tiktok.com/@mnm_pipi/video/7494240040319585553,104,1,"Hehe love doing this with my husband! ❤️ We tried and been loving the new POND’S SKIN INSTITUTE’s Bright Miracle Ultimate Clarity Serum. Powered by NIASORCINOL, this serum works to brighten the skin, fading dark spots in just 3 days! ✨ And yes, even my husband is on board now 😆 If you’re struggling with dark spots and dull skin, this is THE ONE to add to your skincare routine!  #MiraclesHappen #PondsMalaysia #Niasorcinol @Watsons Malaysia @POND’s Malaysia  Hehe love doing this with my husband! ❤️ We tried and been loving the new POND’S SKIN INSTITUTE’s Bright Miracle Ultimate Clarity Serum. Powered by NIASORCINOL, this serum works to brighten the skin, fading dark spots in just 3 days! ✨ And yes, even my husband is on board now 😆 If you’re struggling with dark spots and dull skin, this is THE ONE to add to your skincare routine!  #MiraclesHappen #PondsMalaysia #Niasorcinol @Watsons Malaysia @POND’s Malaysia ",921,154,0.1699100378787879,0.6380681818181818,7.102675371501602e+18,0,0.0,0.0,0.9999999223152178,0.002541690703633,7.380054307877532e-06,5.7486738819256565e-05,0.0001532720752572,13461.0,0,0.0,12872533.0,32718.0,100.0,0,0.0,"['miracleshappen', 'pondsmalaysia', 'niasorcinol', 'miracleshappen', 'pondsmalaysia', 'niasorcinol']",0,6,0,11.0,3.0,4.0,49.0,0,0,1,1,1,1
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oURB4aodB5RcECnEFOAQ9IIDAg0UASeBVTf6su~tplv-noop.image?x-expires=1748723362&x-signature=9uNX0InkX4qqWIkWVxDtkvX%2BfYw%3D,26,7494243481641045255,7494243481641045255,https://www.tiktok.com/@mnm_pipi/video/7494243481641045255,Malaysia,semangatin dong 😔 #blockblast #blockblastlove ,semangatin dong 😔 #blockblast #blockblastlove ,2025-04-17 11:32:18,6.903873849578931e+18,DJ BAI,Dynamic Stage,2021-03-29 16:33:29,180,6.945114866986322e+18,8796,937,148954,11615418,9553,https://www.tiktok.com/@mnm_pipi/video/7494243481641045255,26,1,semangatin dong 😔 #blockblast #blockblastlove  semangatin dong 😔 #blockblast #blockblastlove ,93,10,0.0,0.0,6.903873849578931e+18,0,0.0,0.0,0.9999999139075396,0.0128238163427423,8.066863537165555e-05,0.0008224412739652,0.0007572692814611,62652.9,0,0.0,11615418.0,148954.0,100.0,0,0.0,"['blockblast', 'blockblastlove', 'blockblast', 'blockblastlove']",0,4,0,11.0,3.0,4.0,49.0,1,1,1,1,1,1
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/owD8yFBRUDoQA1EoPgjjAU82QfuiyIBEfTQMZD~tplv-noop.image?x-expires=1748723373&x-signature=efyvi3VkOm7%2Fpbu%2BJ9fTT8yb4SA%3D,39,7494447017150713095,7494447017150713095,https://www.tiktok.com/@mnm_pipi/video/7494447017150713095,Malaysia,"Nak share video ni dari @sharifah_sakinah 🥰 Daripada nak merompak, terus terjatuh cinta pula 🤪  Semuanya sebab NIVEA Pearl & Beauty Shave-less Roll On deodorant! Deodorant ni mempunyai Hair Soft Technology untuk pertumbuhan bulu yang lebih halus dan boleh beri kulit bawah lengan yang 5X cerah berseri. 😘 Tak payah curi-curi dah, dapatkan sekarang! 🩵 #NIVEA #NIVEAMalaysia #myNIVEA #NIVEAPearlAndBeauty #belisekarang #TikTokMadeMebuyit #productcontent #N3 ","Nak share video ni dari @sharifah_sakinah 🥰 Daripada nak merompak, terus terjatuh cinta pula 🤪  Semuanya sebab NIVEA Pearl & Beauty Shave-less Roll On deodorant! Deodorant ni mempunyai Hair Soft Technology untuk pertumbuhan bulu yang lebih halus dan boleh beri kulit bawah lengan yang 5X cerah berseri. 😘 Tak payah curi-curi dah, dapatkan sekarang! 🩵 #NIVEA #NIVEAMalaysia #myNIVEA #NIVEAPearlAndBeauty #belisekarang #TikTokMadeMebuyit #productcontent #N3 ",2025-04-18 00:42:08,7.033829004529419e+18,NIVEA Malaysia,original sound - nivea_malaysia,2025-04-18 00:42:13,39,7.494447049430126e+18,2076,166,23903,10389194,852,https://www.tiktok.com/@mnm_pipi/video/7494447017150713095,39,1,"Nak share video ni dari @sharifah_sakinah 🥰 Daripada nak merompak, terus terjatuh cinta pula 🤪  Semuanya sebab NIVEA Pearl & Beauty Shave-less Roll On deodorant! Deodorant ni mempunyai Hair Soft Technology untuk pertumbuhan bulu yang lebih halus dan boleh beri kulit bawah lengan yang 5X cerah berseri. 😘 Tak payah curi-curi dah, dapatkan sekarang! 🩵 #NIVEA #NIVEAMalaysia #myNIVEA #NIVEAPearlAndBeauty #belisekarang #TikTokMadeMebuyit #productcontent #N3  Nak share video ni dari @sharifah_sakinah 🥰 Daripada nak merompak, terus terjatuh cinta pula 🤪  Semuanya sebab NIVEA Pearl & Beauty Shave-less Roll On deodorant! Deodorant ni mempunyai Hair Soft Technology untuk pertumbuhan bulu yang lebih halus dan boleh beri kulit bawah lengan yang 5X cerah berseri. 😘 Tak payah curi-curi dah, dapatkan sekarang! 🩵 #NIVEA #NIVEAMalaysia #myNIVEA #NIVEAPearlAndBeauty #belisekarang #TikTokMadeMebuyit #productcontent #N3 ",915,126,0.140625,0.35,7.033829004529419e+18,0,0.0,0.0,0.9999999037461516,0.0023007557370903,1.5978138825962934e-05,8.200827879349651e-05,0.0001998229891728,9989.0,1,0.0,10389194.0,23903.0,100.0,0,0.0,"['nivea', 'niveamalaysia', 'mynivea', 'niveapearlandbeauty', 'belisekarang', 'tiktokmademebuyit', 'productcontent', 'n3', 'nivea', 'niveamalaysia', 'mynivea', 'niveapearlandbeauty', 'belisekarang', 'tiktokmademebuyit', 'productcontent', 'n3']",0,16,0,0.0,4.0,4.0,49.0,0,0,0,0,1,1
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/owytfGIIIDAQ7zAeD6LoBskfl2V5xIAxGC9jCo~tplv-noop.image?x-expires=1748723366&x-signature=%2Fdyfq2MvVX3epnLsI7z5hAHvM3I%3D,30,7494530021332225288,7494530021332225288,https://www.tiktok.com/@mnm_pipi/video/7494530021332225288,Malaysia,Ambil mengikut dos yang dicadangkan 2biji setiap hari.. Kulit makin glowing😍 #lglutathione #glutathionegummies #glutathione ,Ambil mengikut dos yang dicadangkan 2biji setiap hari.. Kulit makin glowing😍 #lglutathione #glutathionegummies #glutathione ,2025-04-18 06:04:14,6.807287434213066e+18,PipiComel89,JANGAN CURIK GUNA SOUND AKU,2025-04-18 06:04:18,30,7.494530054543068e+18,12630,2176,54394,11133993,5782,https://www.tiktok.com/@mnm_pipi/video/7494530021332225288,30,1,Ambil mengikut dos yang dicadangkan 2biji setiap hari.. Kulit makin glowing😍 #lglutathione #glutathionegummies #glutathione  Ambil mengikut dos yang dicadangkan 2biji setiap hari.. Kulit makin glowing😍 #lglutathione #glutathionegummies #glutathione ,249,28,0.0,0.0,6.807287434213066e+18,0,0.0,0.0,0.9999999101849704,0.0048853987167587,0.0001954375042774,0.000519310500796,0.0011343638230809,24829.800000000003,0,0.0,11133993.0,54394.0,100.0,0,0.0,"['lglutathione', 'glutathionegummies', 'glutathione', 'lglutathione', 'glutathionegummies', 'glutathione']",0,6,0,6.0,4.0,4.0,49.0,1,1,1,1,1,1
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oERh9vgAQKALsIfegkGzcBeofOGgGFagxEhgZD~tplv-noop.image?x-expires=1748723375&x-signature=ti42%2FBFnVAokojzZ%2B8egSqniRNw%3D,48,7494546214973656338,7494546214973656338,https://www.tiktok.com/@mnm_pipi/video/7494546214973656338,Malaysia,"Janji mula, boleh je buat duit! Sign up, mula post — nanti korang sendiri akan nampak hasilnya!  @Izara | RumahManisIzara pun mula simple je, tengok sekarang… steady gila! 💸🔥 Link kat biooo 🧡","Janji mula, boleh je buat duit! Sign up, mula post — nanti korang sendiri akan nampak hasilnya!  @Izara | RumahManisIzara pun mula simple je, tengok sekarang… steady gila! 💸🔥 Link kat biooo 🧡",2025-04-18 07:07:04,7.296396154895009e+18,Shopee Affiliate MY,original sound - shopeeaffiliatemy,2025-04-18 07:07:08,48,7.494546242841038e+18,5278,805,36706,28320847,3296,https://www.tiktok.com/@mnm_pipi/video/7494546214973656338,48,1,"Janji mula, boleh je buat duit! Sign up, mula post — nanti korang sendiri akan nampak hasilnya!  @Izara | RumahManisIzara pun mula simple je, tengok sekarang… steady gila! 💸🔥 Link kat biooo 🧡 Janji mula, boleh je buat duit! Sign up, mula post — nanti korang sendiri akan nampak hasilnya!  @Izara | RumahManisIzara pun mula simple je, tengok sekarang… steady gila! 💸🔥 Link kat biooo 🧡",383,66,0.1334635416666666,0.4285714285714286,7.296396154895009e+18,0,0.0,0.0,0.9999999646903228,0.0012960770101234,2.8424290120126346e-05,0.0001163806959452,0.0001863644760919,16110.9,1,0.0,24495776.5,34967.0,100.0,0,0.0,[],0,0,0,7.0,4.0,4.0,49.0,0,0,1,1,0,1
MY,https://p19-vod-sign-useast2a.tiktokcdn-eu.com/tos-no1a-p-0037-no/o0MI6Ai85SQJWDypCictjLwIBfATiCD5wAk0cI~tplv-noop.image?x-expires=1748723353&x-signature=uQJcIU0NJcTiaWXXCgVdZ2NmfoA%3D,17,7494990939048430870,7494990939048430870,https://www.tiktok.com/@mnm_pipi/video/7494990939048430870,Malaysia,"POV: You just entered So Cherry Happy ASMR heaven 🍒✨ Stay till the end, it only gets better! #socherryhappy #essencecosmetics #cherry #ASMR #BeautyASMR ","POV: You just entered So Cherry Happy ASMR heaven 🍒✨ Stay till the end, it only gets better! #socherryhappy #essencecosmetics #cherry #ASMR #BeautyASMR ",2025-04-19 11:52:49,6.733170476795512e+18,essence.cosmetics,original sound - essence.cosmetics,2025-04-19 11:52:53,17,7.494990925338889e+18,19045,791,216871,30729669,9743,https://www.tiktok.com/@mnm_pipi/video/7494990939048430870,17,1,"POV: You just entered So Cherry Happy ASMR heaven 🍒✨ Stay till the end, it only gets better! #socherryhappy #essencecosmetics #cherry #ASMR #BeautyASMR  POV: You just entered So Cherry Happy ASMR heaven 🍒✨ Stay till the end, it only gets better! #socherryhappy #essencecosmetics #cherry #ASMR #BeautyASMR ",305,46,0.475,0.8333333333333334,6.733170476795512e+18,0,0.0,0.0,0.99999996745816,0.0070573813516383,2.5740595326926717e-05,0.0003170551457272,0.0006197593400775,90838.80000000002,1,0.0,30729669.0,216871.0,100.0,0,0.0,"['socherryhappy', 'essencecosmetics', 'cherry', 'asmr', 'beautyasmr', 'socherryhappy', 'essencecosmetics', 'cherry', 'asmr', 'beautyasmr']",0,10,0,11.0,5.0,4.0,47.0,1,1,1,1,1,1
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o40QCCBEIDCicgxSfIAAIrTiIeFfwmVRXLijo5~tplv-noop.image?x-expires=1748723367&x-signature=xWUMWrXP7Q0r0tDNca8yeDGUDHc%3D,46,7495649437327297799,7495649437327297799,https://www.tiktok.com/@mnm_pipi/video/7495649437327297799,Malaysia,"Dengan usaha & rajin post — boleh je dapat income macam ni! Tak percaya? Tanya je @Faa | IG @_afifahrosli , lepas tu try sendiri 😎🧡 Link kat bio","Dengan usaha & rajin post — boleh je dapat income macam ni! Tak percaya? Tanya je @Faa | IG @_afifahrosli , lepas tu try sendiri 😎🧡 Link kat bio",2025-04-21 06:28:09,7.296396154895009e+18,Shopee Affiliate MY,original sound - shopeeaffiliatemy,2025-04-21 06:28:12,46,7.495649468818132e+18,5852,342,37326,34139430,3195,https://www.tiktok.com/@mnm_pipi/video/7495649437327297799,46,1,"Dengan usaha & rajin post — boleh je dapat income macam ni! Tak percaya? Tanya je @Faa | IG @_afifahrosli , lepas tu try sendiri 😎🧡 Link kat bio Dengan usaha & rajin post — boleh je dapat income macam ni! Tak percaya? Tanya je @Faa | IG @_afifahrosli , lepas tu try sendiri 😎🧡 Link kat bio",289,58,0.0,0.0,7.296396154895009e+18,0,0.0,0.0,0.9999999707083578,0.0010933398392023,1.0017741654803797e-05,9.358679703829862e-05,0.0001714146905377,16257.200000000004,1,0.0,24495776.5,34967.0,100.0,0,0.0,[],0,0,0,6.0,0.0,4.0,46.0,0,0,0,1,0,1
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o8AG1RAGEsA2BIW2YIPBaNSrEiYYqiEIWVYR3~tplv-noop.image?x-expires=1748723388&x-signature=C8H9YRTw20q7DrzTOBPU04iM2wM%3D,57,7495737420315446536,7495737420315446536,https://www.tiktok.com/@mnm_pipi/video/7495737420315446536,Malaysia,Yes im that kind of gurll hihi #fyp #fypage #fyppppppppppppppppppppppp  @GarnierMY ,Yes im that kind of gurll hihi #fyp #fypage #fyppppppppppppppppppppppp  @GarnierMY ,2025-04-21 12:09:32,6.718564312862983e+18,fer,original sound - farahnrdn_,2025-04-21 12:09:37,57,7.495737452678712e+18,2594,556,84939,8628627,3666,https://www.tiktok.com/@mnm_pipi/video/7495737420315446536,57,1,Yes im that kind of gurll hihi #fyp #fypage #fyppppppppppppppppppppppp  @GarnierMY  Yes im that kind of gurll hihi #fyp #fypage #fyppppppppppppppppppppppp  @GarnierMY ,167,22,0.6,0.9,6.718564312862983e+18,0,0.0,0.0,0.99999988410672,0.0098438593018496,6.443666362717225e-05,0.0004248647641316,0.0003006271680735,35135.0,1,0.0,8628627.0,84939.0,100.0,0,0.0,"['fyp', 'fypage', 'fyppppppppppppppppppppppp', 'fyp', 'fypage', 'fyppppppppppppppppppppppp']",0,6,0,12.0,0.0,4.0,45.0,1,1,1,1,1,1
MY,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/owergNeIIQLdQAIbifRLoIrGCGGcDQjMrO4AHD~tplv-noop.image?x-expires=1748723347&x-signature=1qTd6FVA%2FKGBE8xJHcUw9ZG4egI%3D,29,7495755454924983559,7495755454924983559,https://www.tiktok.com/@mnm_pipi/video/7495755454924983559,Malaysia,"Nak cuba Biskut MILO baru? Sila tunjuk satu gerak silat dulu. Raya ni bukan je penuh kuih, tapi penuh tenaga! 🔥    @MILO® Malaysia Official #MyMILOBiscuit #biskutMILO #MILO","Nak cuba Biskut MILO baru? Sila tunjuk satu gerak silat dulu. Raya ni bukan je penuh kuih, tapi penuh tenaga! 🔥    @MILO® Malaysia Official #MyMILOBiscuit #biskutMILO #MILO",2025-04-21 13:19:30,6.615693459121619e+18,Baiboek,original sound - baiboek,2025-04-21 13:19:35,29,7.495755481974869e+18,10264,1450,168777,26262796,5818,https://www.tiktok.com/@mnm_pipi/video/7495755454924983559,29,1,"Nak cuba Biskut MILO baru? Sila tunjuk satu gerak silat dulu. Raya ni bukan je penuh kuih, tapi penuh tenaga! 🔥    @MILO® Malaysia Official #MyMILOBiscuit #biskutMILO #MILO Nak cuba Biskut MILO baru? Sila tunjuk satu gerak silat dulu. Raya ni bukan je penuh kuih, tapi penuh tenaga! 🔥    @MILO® Malaysia Official #MyMILOBiscuit #biskutMILO #MILO",345,54,0.0,0.0,6.615693459121619e+18,0,0.0,0.0,0.9999999619233244,0.0064264670667027,5.521117952516634e-05,0.0002215300982602,0.0003908189976871,70135.8,1,0.0,26262796.0,168777.0,100.0,0,0.0,"['mymilobiscuit', 'biskutmilo', 'milo', 'mymilobiscuit', 'biskutmilo', 'milo']",0,6,0,13.0,0.0,4.0,45.0,1,1,1,1,1,1
