desc,create_time,author_user_id,music_author,music_title,music_create_time,music_duration,music_id,collect_count,comment_count,digg_count,forward_count,play_count,share_count,video_url
Dapatkan produk-produk Fesyen & Kecantikan dengan harga Lagi Murah 🤩 Jom shop dengan semua promosi best ni sempena 5.5 Festival Fesyen & Kecantikan  📦 Penghantaran Percuma Tanpa Perbelanjaan Minimum 👗 Fesyen & Kecantikan 90% Diskaun Lagi Murah 🎥 Shopee Live 50% Diskaun Baucar Harian Add To Cart sekarang 📲 #ShopeeMY #ShopeeMY55 #GetReadyWithShopee ,1745988901,6674222507924505601,Shopee Malaysia,original sound - shopeemy,1745988904.0,30.0,7498965239690431233,623.0,30.0,4477.0,0.0,6134153.0,365.0,https://www.tiktok.com/@mnm_pipi/video/7498965189564435733
"Cukuplah #india . Aku tak akan kembali. Tak pernah dalam sejarah saya travel saya share benda negatif lebih daripada positif. But this is my pov. yours might be different. Cakaplah Kashmir ke Kerala ke cantik n bersih, for me India is DONE.",1746104443,6921113376258442246,StmNir,original sound - stmnir,1725253797.0,54.0,7409908532897696545,17785.0,7825.0,297485.0,0.0,7878912.0,19657.0,https://www.tiktok.com/@mnm_pipi/video/7499461448075185414
"Infinix GT 30 Pro dah sampai geng! Ini dia first impressions. Pakai fon ni Memang boleh Carry Like A Pro! Kalau nak dapatkan GT 30 Pro sendiri, check out @infinixmy bermula dari 16 Mei #Infinix #InfinixMalaysia #InfinixGT30Pro #AllDayFullFPS #CARRRRRRY #CarryLikeAPro @Infinix Malaysia ",1747207780,6807325525573977089,Lim Reviews,original sound - limreviews,1747207791.0,109.0,7504200316083079953,6287.0,1286.0,43674.0,0.0,6640455.0,5496.0,https://www.tiktok.com/@mnm_pipi/video/7504200235330178322
"Dequadin Mega-Refreshing Relief for Mega-Busy Lives Breathe Mega-fresh all day, ‘err day with Dequadin. 😎 #DequadinMY #DequadinCandy  #MegaRefreshing  #Cooling ",1746762635,7237521695622628358,Dequadin MY,original sound - dequadinmy,1746762638.0,10.0,7502288397068077841,186.0,15.0,1392.0,0.0,6214337.0,249.0,https://www.tiktok.com/@mnm_pipi/video/7502288372723895559
Get a head start on your higher education at INTI. Discover our world-class programme! #YourFutureBuiltToday #FREEDiploma #Free_Foundation #FREEALevel #INTIScholarships,1739120896,6569817608642691073,INTI,original sound - inti.edu,1739120900.0,21.0,7469467381753088769,318.0,4.0,2863.0,0.0,15087882.0,225.0,https://www.tiktok.com/@mnm_pipi/video/7469467344625011986
Chasing gold or goals? You thrive when life’s covered. Hear our national team share their life plans. Click on the #NoStoppingUs link in our bio to learn more!,1744352942,7099625884814164993,Allianz Malaysia,original sound - allianzmalaysia,1744352952.0,47.0,7491938877428976401,461.0,66.0,6032.0,0.0,7377209.0,805.0,https://www.tiktok.com/@mnm_pipi/video/7491938646426176769
Menangis aku tengok harga dekat beg kuning 😭😭,1745047008,6578241618637668353,🦖,original sound - ngg_361,1717576694.0,15.0,7376935711776361222,4289.0,145.0,18909.0,0.0,6709395.0,2073.0,https://www.tiktok.com/@mnm_pipi/video/7494919805800156424
Rakyat Malaysia dah bersuara.. Strim #DiaImamku di #sookaMalaysia malam ini! #fyp #DramaMelayu #KamalAdli #SitiSaleha,1747108606,6931914692953375746,sooka malaysia,original sound - sookamalaysia,1747108610.0,31.0,7503774285899516677,1910.0,558.0,42325.0,0.0,5955989.0,737.0,https://www.tiktok.com/@mnm_pipi/video/7503774276407823621
From dull and dry to smooth and shiny ✨ The NEW Dove Peptide Intense Repair Protective Nourishing Oil is now my travel must-have! ✈️ @Watsons Malaysia  #DoveMY #DoveProtectiveNourishingOil #haircare #haircareproduct,1745314790,6566813535082086402,Crystelle Lim ✈️,original sound - crystellelim,1745314793.0,28.0,7496069951116135185,410.0,73.0,4546.0,0.0,6904518.0,168.0,https://www.tiktok.com/@mnm_pipi/video/7496069826415185153
Berkenan beli jer ‼️‼️‼️‼️ #seluardalamlelakiviral #boxersoftiktok #boxer #menwear #seluardalamplussize #barangviralditiktok #barangmurahtiktok #seluardalamlelakiviral #boxersoftiktok #boxer #menwear #seluardalamplussize #barangviralditiktok #barangmurahtiktok,1743209792,7341598507423990785,Fjjhhtgwk,original sound - fjjrhtttk45,1743209795.0,29.0,7487029049412389648,10670.0,1292.0,72375.0,0.0,16758137.0,11343.0,https://www.tiktok.com/@mnm_pipi/video/7487028751155449105
Nawor paling owongi miampai asaasanang miampai Enchanteur Chic Mon Amie EDT toi ko' Enchanteur Chic Eau De Scent Glitter Girl 🍊💐☺️ @enchanteurmalaysia #EnchanteurMY #EnchanteurChic #PerfumeTok #PerfumeMalaysia #perfumeviral #perfumetiktok,1746184763,6803274196614824962,Ishak Kurniawan,Nature of Borneo,1698724752.0,60.0,7295967119564949506,890.0,42.0,14786.0,0.0,6910426.0,497.0,https://www.tiktok.com/@mnm_pipi/video/7499806429650455826
Cuba korang try buat kat stadium bukit jalil  #TrendingNewsMalaysia #BeritaDiTikTok #NewsAtTikTok #youtuber #socialexperiment #phone #riyadh #stadium ,1747962718,6958339103823021058,Siakap Keli,original sound - thesiakapkeli,1747962721.0,40.0,7507442715559283472,12964.0,4083.0,317276.0,0.0,7534055.0,6375.0,https://www.tiktok.com/@mnm_pipi/video/7507442681686035720
Buat penonton #DendamSeorangMadu 🤣🤣Jom strim #DendamSeorangMadu di sooka💜💜Klik link di bio 🔗,1746704660,6931914692953375746,sooka malaysia,original sound - sookamalaysia,1746704667.0,37.0,7502039384276519686,1675.0,192.0,32650.0,0.0,5839734.0,275.0,https://www.tiktok.com/@mnm_pipi/video/7502039364558392581
Selamat Hari Guru Kepada Semua Warga Pendidik DiSeluruh Dunia.. #selamathariguru  #16mei2025  #fypage #fypシ゚ #fyppppppppppppppppppppppp #fypdong ,1747377288,6982940811751883778,Abang Awang Channel,original sound - abgawgchannel,1747377292.0,55.0,7504928315300399888,10795.0,6628.0,248563.0,0.0,7085325.0,10445.0,https://www.tiktok.com/@mnm_pipi/video/7504928292856876295
link dkt bio if korang nk tau jugak org save nama korang apa 🤭 #getcontact #getcontactapp ,1699364014,6665637130360471553,🔌,daddys home,1688936240.0,29.0,7253925844589218606,3048.0,316.0,136299.0,0.0,36578180.0,2144.0,https://www.tiktok.com/@mnm_pipi/video/7298712848321072392
"🎯 Nak Figurin Edisi Terhad MLBB X NARUTO Duel Arena? 👀 Tonton video dengan teliti dan kira berapa kali figurin “NARUTO” muncul. Kemudian, tinggalkan jawapan anda di komen — mungkin figurin edisi terhad jadi milik anda! 🎁 Figurin edisi terhad sedang menanti anda! 📅 Sertai Duel Arena kami pada 10–11 Mei di Pavilion Bukit Jalil, dan ikut perjalanan MLBB x NARUTO untuk menangi barangan eksklusif! 🌀🔥 #MLBBXNARUTO #MLBBFreeGaaraSkin #MLBBNinjaBersatu #PaduBersama #MLBBDuelArena #MobileLegendsBangBang #MLBB  @tya.edros",1746896722,6814027497736061958,Mobile Legends Malaysia,original sound - mobilelegendsmy,1746896730.0,28.0,7502864319252597505,1211.0,1641.0,16968.0,0.0,6422993.0,910.0,https://www.tiktok.com/@mnm_pipi/video/7502864267490659602
Pontianak 100kg pun terkejut! HONOR 400 Series tukar gambar jadi video dengan AI yang power gila! Memang tak sangka! #HONOR400Series #NextGenAIImaging #Pontianak100KG #HONORMalaysia,1747292679,6546060214817882113,HONOR Malaysia,original sound - honormalaysia,1747292705.0,45.0,7504565015489137409,511.0,93.0,5534.0,0.0,6337088.0,303.0,https://www.tiktok.com/@mnm_pipi/video/7504564904402226450
"Replying to @prvt,lina lencana jalur gemilang ni raaamai dah parents beli! Terutama yang magnet tu! Senang hehehe! #lencanajalurgemilang #TikTokShop #kpm #lencanatransisi #anaksekolah ",1744006351,6787772483573138434,nyansuke,"Cute, handmade, heartwarming xylophone BGM(1174601)",1642695699.0,122.0,7055323149228378114,5078.0,895.0,24231.0,0.0,9766345.0,3975.0,https://www.tiktok.com/@mnm_pipi/video/7490450214491376903
"Glow like never before! The POND'S SKIN INSTITUTE - Bright Miracle Ultimate Clarity Day Serum is powered by Niasorcinol™️, combining Niacinamide & Ethyl Resorcinol for clearer, brighter skin. Say goodbye to dark spots and hello to ultimate radiance! Who else is on a glow-up mission? @POND’s Malaysia @Watsons Malaysia  #MiraclesHappen #PondsMalaysia #Niasorcinol",1745223344,6563230433185464322,Fara𐙚,original sound - faranadiah_,1745223356.0,86.0,7495677230777993985,390.0,39.0,3484.0,0.0,5925236.0,225.0,https://www.tiktok.com/@mnm_pipi/video/7495677165409684743
Pink earpods!! harga murah tapi quality tiptop! 😭🫶🏻 #airpods #earpods #goojodoq #fypage ,1741481226,7045303433452241947,𝘿𝙞𝙢𝙚𝙣𝙨𝙞𝙑𝙞𝙗𝙚𝙨🎧,original sound - msx_ki,1684585848.0,27.0,7235241102302432006,11825.0,299.0,118175.0,0.0,7733227.0,3365.0,https://www.tiktok.com/@mnm_pipi/video/7479604877086280968
"We know you’ve been waiting for this!​  Now you can sip happily with our all-new Light Milk Tea series 🧋✨​ Crafted for those who want something lighter but still crave that same premium Tealive taste, with as low as 198 kcal per drink!*​  Available in these refreshing flavours:​  🍑 Jasmine Peach Milk Tea with Real Peach​  🍵 Snowy Jasmine Green Light Milk Tea​  🍃 Snowy Da Hong Pao Light Milk Tea​ And that’s not all…​  Get our special edition Gawai & Kaamatan Festival Cup  exclusively in East Malaysia — with every Tealive drink purchase while stocks last! ​ *T&Cs apply. Calorie count based on regular size, without sugar and snowy topping.​ #Tealive #BrewingPositivity #TealiveLightMilkTea #TealiveNewMenu #TealiveGawaiKaamatanCup #Gawai #kaamatan ",1747656881,6688495508523566082,🌹💃IbukGojes💃🌹,original sound - ibukgojes,1715353735.0,60.0,7367388185620253441,2630.0,308.0,19880.0,0.0,8049573.0,7209.0,https://www.tiktok.com/@mnm_pipi/video/7506129130094644487
,,,,,,,,,,,,,,https://www.tiktok.com/@mnm_pipi/video/7421115164256226561
